transaction_id,product_id,customer_id,transaction_date,comparison date,recency (days),online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,
1556,73,2776,30/10/2017,30/12/2017,61,,Approved,Solex,Standard,medium,medium,"$1,945.43",$333.18,31/08/2002,"$1,612.25",M,59,05/08/1980,0,n/a,Mass Customer,N,No,16,
1557,10,1213,24/01/2017,30/12/2017,340,TRUE,Approved,Solex,Standard,medium,medium,"$1,945.43",$333.18,31/08/2002,"$1,612.25",M,80,21/10/1973,Accounting Assistant II,n/a,High Net Worth,N,No,15,
1558,83,787,18/06/2017,30/12/2017,195,FALSE,Approved,Solex,Touring,medium,large,"$2,083.94",$675.03,18/12/2004,"$1,408.91",F,29,15/12/1996,0,Retail,Affluent Customer,N,Yes,2,
1559,53,2747,06/10/2017,30/12/2017,85,TRUE,Approved,OHM Cycles,Standard,medium,medium,$795.34,$101.58,09/02/1997,$693.76,F,5,23/09/1955,Software Test Engineer III,n/a,Affluent Customer,N,No,11,
1560,28,182,12/03/2017,30/12/2017,293,TRUE,Approved,Norco Bicycles,Standard,medium,small,"$1,216.14","$1,082.36",11/10/1992,$133.78,M,99,20/11/1992,Sales Associate,Financial Services,Affluent Customer,N,Yes,7,
1561,46,1545,28/12/2017,30/12/2017,2,TRUE,Approved,Solex,Standard,low,medium,"$1,289.85",$74.51,25/11/2001,"$1,215.34",M,34,06/09/1977,Associate Professor,Health,Mass Customer,N,Yes,15,
1562,94,1619,07/09/2017,30/12/2017,114,TRUE,Approved,Giant Bicycles,Standard,medium,large,"$1,635.30",$993.66,10/10/2002,$641.64,M,83,22/12/1971,Staff Accountant III,n/a,Mass Customer,N,Yes,6,
1563,0,64,20/04/2017,30/12/2017,254,TRUE,Approved,OHM Cycles,Standard,high,medium,$227.88,$136.73,07/02/2003,$91.15,M,73,25/03/1978,Legal Assistant,IT,High Net Worth,N,No,4,
1564,74,3153,25/08/2017,30/12/2017,127,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,762.96",$950.52,28/07/2014,$812.44,F,87,30/12/1973,Compensation Analyst,Financial Services,High Net Worth,N,No,15,
1565,46,1449,13/09/2017,30/12/2017,108,TRUE,Approved,OHM Cycles,Standard,low,medium,"$1,793.43",$248.82,20/07/1999,"$1,544.61",F,38,26/08/1967,Staff Accountant IV,n/a,High Net Worth,N,No,4,
1566,23,2906,01/10/2017,30/12/2017,90,FALSE,Approved,Norco Bicycles,Mountain,low,small,$688.63,$612.88,23/06/1999,$75.75,F,93,02/07/1992,GIS Technical Architect,Retail,Mass Customer,N,Yes,4,
1567,100,282,22/10/2017,30/12/2017,69,TRUE,Approved,Trek Bicycles,Standard,medium,small,"$1,386.84","$1,234.29",05/05/2010,$152.55,M,82,27/10/1989,VP Quality Control,Argiculture,High Net Worth,N,Yes,11,
1568,0,3081,17/03/2017,30/12/2017,288,FALSE,Approved,Giant Bicycles,Standard,medium,medium,$230.91,$173.18,11/10/1992,$57.73,F,61,25/07/1971,Mechanical Systems Engineer,n/a,High Net Worth,N,Yes,9,
1569,3,2901,10/05/2017,30/12/2017,234,TRUE,Approved,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,28/09/2004,"$1,702.55",M,77,11/06/1995,0,Manufacturing,Mass Customer,N,Yes,6,
1570,93,1129,11/04/2017,30/12/2017,263,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,065.03",$230.09,10/10/2002,$834.94,M,2,29/06/1977,VP Marketing,Entertainment,Mass Customer,N,Yes,9,
1571,12,3199,30/06/2017,30/12/2017,183,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,231.15",$161.60,05/05/2010,"$1,069.55",F,98,31/08/1969,Product Engineer,n/a,Mass Customer,N,Yes,15,
1572,86,1807,09/06/2017,30/12/2017,204,TRUE,Approved,Norco Bicycles,Road,high,large,$774.53,$464.72,10/05/1997,$309.81,F,45,15/03/1955,Help Desk Operator,n/a,High Net Worth,N,Yes,16,
1573,0,2027,29/09/2017,30/12/2017,92,TRUE,Approved,OHM Cycles,Road,high,large,$12.01,$7.21,08/03/2009,$4.80,M,89,02/09/1964,VP Product Management,n/a,High Net Worth,N,No,10,
1574,35,1725,06/08/2017,30/12/2017,146,FALSE,Approved,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,14/11/2016,$448.68,F,80,19/07/1979,Junior Executive,Manufacturing,High Net Worth,N,Yes,16,
1575,0,2347,29/07/2017,30/12/2017,154,TRUE,Approved,Norco Bicycles,Standard,medium,medium,$360.40,$270.30,06/12/2016,$90.10,F,79,04/03/1957,Programmer Analyst I,n/a,High Net Worth,N,No,11,
1576,0,2420,05/05/2017,30/12/2017,239,TRUE,Approved,Solex,Road,medium,medium,$416.98,$312.74,10/05/1997,$104.24,F,10,26/08/1976,Staff Scientist,Financial Services,High Net Worth,N,No,16,
1577,93,2231,14/10/2017,30/12/2017,77,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,065.03",$230.09,03/11/2000,$834.94,F,68,25/09/1959,Accounting Assistant II,n/a,Mass Customer,N,No,13,
1578,27,3075,27/02/2017,30/12/2017,306,FALSE,Approved,Trek Bicycles,Standard,medium,medium,$499.53,$388.72,22/03/2002,$110.81,M,36,24/10/1959,0,Entertainment,Mass Customer,N,Yes,16,
1579,92,1026,26/05/2017,30/12/2017,218,TRUE,Approved,WeareA2B,Standard,medium,small,"$1,415.01","$1,259.36",05/01/2003,$155.65,M,66,29/07/1994,0,Financial Services,Affluent Customer,N,No,4,
1580,77,2598,02/02/2017,30/12/2017,331,FALSE,Approved,Norco Bicycles,Road,medium,large,"$1,240.31",$795.10,10/01/2011,$445.21,M,23,26/03/1980,Senior Developer,Manufacturing,Affluent Customer,N,No,9,
1581,11,204,10/07/2017,30/12/2017,173,TRUE,Approved,Giant Bicycles,Standard,high,medium,"$1,274.93",$764.96,04/08/2007,$509.97,M,56,01/10/1976,Editor,Financial Services,Mass Customer,N,No,5,
1582,59,2058,01/09/2017,30/12/2017,120,TRUE,Approved,WeareA2B,Standard,medium,small,"$1,415.01","$1,259.36",05/01/2003,$155.65,F,99,04/02/1978,Database Administrator I,Argiculture,High Net Worth,N,No,7,
1583,55,545,16/05/2017,30/12/2017,228,TRUE,Approved,Trek Bicycles,Road,medium,large,"$1,894.19",$598.76,09/09/1994,"$1,295.43",F,43,04/06/1978,Project Manager,Health,Mass Customer,N,Yes,18,
1584,0,656,20/10/2017,30/12/2017,71,TRUE,Approved,Giant Bicycles,Standard,medium,large,$569.56,$528.43,10/09/2003,$41.13,F,80,17/11/1978,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,8,
1585,40,596,06/10/2017,30/12/2017,85,TRUE,Approved,OHM Cycles,Standard,high,medium,"$1,458.17",$874.90,02/02/2006,$583.27,F,9,20/10/1968,Recruiter,Property,Affluent Customer,N,No,13,
1586,18,133,04/01/2017,30/12/2017,360,TRUE,Approved,Solex,Standard,medium,medium,$575.27,$431.45,02/10/1993,$143.82,M,12,13/06/1977,VP Accounting,Financial Services,Mass Customer,N,Yes,16,
1587,68,1778,16/01/2017,30/12/2017,348,TRUE,Approved,OHM Cycles,Standard,medium,medium,"$1,636.90",$44.71,06/12/2016,"$1,592.19",F,72,30/07/2000,Staff Accountant III,n/a,Mass Customer,N,Yes,2,
1588,36,2149,23/11/2017,30/12/2017,37,FALSE,Approved,Solex,Standard,low,medium,"$1,289.85",$74.51,11/12/2007,"$1,215.34",F,26,19/05/1978,Professor,n/a,High Net Worth,N,No,6,
1589,37,2434,09/11/2017,30/12/2017,51,TRUE,Approved,OHM Cycles,Standard,low,medium,"$1,793.43",$248.82,20/07/1999,"$1,544.61",M,40,17/11/1956,Environmental Specialist,n/a,Affluent Customer,N,No,18,
1590,19,1316,11/04/2017,30/12/2017,263,FALSE,Approved,Trek Bicycles,Mountain,low,medium,$574.64,$459.71,28/09/2004,$114.93,M,79,06/03/1990,Recruiter,Retail,High Net Worth,N,Yes,18,
1591,22,2251,07/06/2017,30/12/2017,206,TRUE,Approved,Solex,Standard,medium,medium,$575.27,$431.45,12/03/2013,$143.82,M,68,19/08/1959,0,Property,High Net Worth,N,No,19,
1592,77,770,11/11/2017,30/12/2017,49,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,769.64",$108.76,09/05/2011,"$1,660.88",F,10,05/02/1984,Software Consultant,IT,High Net Worth,N,Yes,13,
1593,44,534,06/04/2017,30/12/2017,268,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,769.64",$108.76,09/05/2011,"$1,660.88",F,2,16/08/1954,Systems Administrator I,n/a,Mass Customer,N,No,12,
1594,98,2923,23/03/2017,30/12/2017,282,TRUE,Approved,Trek Bicycles,Standard,high,medium,$358.39,$215.03,10/08/1994,$143.36,F,46,30/11/1971,Teacher,n/a,Affluent Customer,N,Yes,4,
1595,4,3270,18/01/2017,30/12/2017,346,TRUE,Approved,Giant Bicycles,Standard,high,medium,"$1,129.13",$677.48,29/08/2011,$451.65,M,47,12/04/1957,Administrative Officer,Financial Services,Mass Customer,N,Yes,5,
1596,62,2604,05/10/2017,30/12/2017,86,TRUE,Approved,Solex,Standard,medium,medium,$478.16,$298.72,21/05/2015,$179.44,M,91,08/05/1975,Account Executive,Retail,Mass Customer,N,Yes,7,
1597,50,2948,05/05/2017,30/12/2017,239,FALSE,Approved,WeareA2B,Standard,medium,small,$175.89,$131.92,10/04/2012,$43.97,M,23,17/01/1997,Internal Auditor,Manufacturing,Mass Customer,N,Yes,2,
1598,88,1935,15/01/2017,30/12/2017,349,TRUE,Approved,Norco Bicycles,Standard,medium,medium,"$1,198.46",$381.10,16/12/1998,$817.36,M,72,13/11/1974,Senior Sales Associate,n/a,Mass Customer,N,No,9,
1599,53,3055,20/05/2017,30/12/2017,224,FALSE,Approved,OHM Cycles,Standard,medium,medium,$795.34,$101.58,22/10/2005,$693.76,F,96,23/08/1999,General Manager,n/a,Mass Customer,N,Yes,2,
1600,79,3228,20/11/2017,30/12/2017,40,TRUE,Approved,Norco Bicycles,Standard,medium,medium,"$1,555.58",$818.01,09/09/2003,$737.57,F,36,16/08/1964,Social Worker,Health,Mass Customer,N,No,13,
1601,69,1178,30/07/2017,30/12/2017,153,FALSE,Approved,Giant Bicycles,Road,medium,medium,$792.90,$594.68,02/10/1992,$198.22,M,1,26/05/1970,Pharmacist,Health,Mass Customer,N,No,13,
1602,48,1974,02/08/2017,30/12/2017,150,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,762.96",$950.52,25/11/2001,$812.44,M,67,15/06/1958,Administrative Officer,n/a,Mass Customer,N,Yes,15,
1603,11,3321,25/09/2017,30/12/2017,96,FALSE,Approved,Trek Bicycles,Standard,medium,small,"$1,775.81","$1,580.47",26/05/1993,$195.34,M,38,10/05/1980,Software Test Engineer I,n/a,High Net Worth,N,Yes,14,
1604,47,2944,23/02/2017,30/12/2017,310,TRUE,Approved,Trek Bicycles,Road,low,small,"$1,720.70","$1,531.42",01/10/2006,$189.28,M,45,05/06/1977,Environmental Specialist,Manufacturing,Affluent Customer,N,No,7,
1605,64,134,06/09/2017,30/12/2017,115,FALSE,Approved,Trek Bicycles,Standard,medium,large,"$1,469.44",$596.55,02/10/1992,$872.89,F,34,01/08/1997,Legal Assistant,Telecommunications,Affluent Customer,N,Yes,5,
1606,40,1847,08/08/2017,30/12/2017,144,TRUE,Approved,OHM Cycles,Standard,high,medium,"$1,458.17",$874.90,02/02/2006,$583.27,F,68,04/02/1978,Executive Secretary,Manufacturing,Mass Customer,N,No,6,
1607,61,349,30/01/2017,30/12/2017,334,FALSE,Approved,Norco Bicycles,Standard,medium,small,$586.45,$521.94,10/07/1991,$64.51,F,35,15/04/1981,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4,
1608,88,1884,05/01/2017,30/12/2017,359,FALSE,Approved,Norco Bicycles,Standard,medium,medium,"$1,198.46",$381.10,10/05/2005,$817.36,F,19,25/11/1969,0,Manufacturing,Mass Customer,N,Yes,17,
1609,87,1241,18/09/2017,30/12/2017,103,FALSE,Approved,Giant Bicycles,Standard,high,medium,"$1,179.00",$707.40,20/04/1993,$471.60,F,23,22/03/1986,Pharmacist,Health,Affluent Customer,N,Yes,11,
1610,85,2260,13/12/2017,30/12/2017,17,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,228.07",$400.91,22/05/2000,$827.16,M,38,09/02/1967,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11,
1611,48,837,06/06/2017,30/12/2017,207,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,762.96",$950.52,04/06/2012,$812.44,M,4,11/01/1957,Internal Auditor,n/a,Mass Customer,N,Yes,13,
1612,82,3433,14/03/2017,30/12/2017,291,TRUE,Approved,Norco Bicycles,Standard,high,medium,"$1,148.64",$689.18,10/08/2015,$459.46,F,10,28/04/1998,Computer Systems Analyst II,Property,Mass Customer,N,No,2,
1613,58,3461,07/01/2017,30/12/2017,357,FALSE,Approved,OHM Cycles,Standard,medium,medium,$912.52,$141.40,17/06/2015,$771.12,M,28,30/11/1962,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17,
1614,29,635,25/07/2017,30/12/2017,158,FALSE,Approved,Norco Bicycles,Road,medium,medium,$543.39,$407.54,10/11/2006,$135.85,F,78,25/09/1976,Programmer Analyst IV,n/a,Mass Customer,N,Yes,9,
1615,69,3447,16/01/2017,30/12/2017,348,TRUE,Approved,Norco Bicycles,Road,medium,large,"$1,240.31",$795.10,10/01/2011,$445.21,F,43,23/11/1977,0,Financial Services,High Net Worth,N,No,17,
1616,3,3040,19/01/2017,30/12/2017,345,TRUE,Cancelled,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,21/07/2003,"$1,702.55",F,87,28/11/1966,General Manager,Retail,Mass Customer,N,No,5,
1617,88,1390,31/01/2017,30/12/2017,333,FALSE,Approved,Norco Bicycles,Standard,high,small,"$1,661.92","$1,479.11",12/03/2013,$182.81,F,74,25/01/2000,Accounting Assistant I,Retail,High Net Worth,N,Yes,1,
1618,66,2871,29/05/2017,30/12/2017,215,FALSE,Approved,Solex,Standard,medium,medium,"$1,163.89",$589.27,05/05/2010,$574.62,M,49,20/03/1978,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,15,
1619,17,2024,18/04/2017,30/12/2017,256,FALSE,Approved,Solex,Standard,high,medium,"$1,024.66",$614.80,12/03/2013,$409.86,F,69,14/07/2000,VP Sales,IT,Mass Customer,N,Yes,2,
1620,34,1642,01/03/2017,30/12/2017,304,FALSE,Approved,Norco Bicycles,Road,high,large,$774.53,$464.72,12/07/1994,$309.81,M,97,11/10/1982,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,3,
1621,14,1302,15/05/2017,30/12/2017,229,FALSE,Approved,Trek Bicycles,Standard,medium,small,"$1,386.84","$1,234.29",05/05/2010,$152.55,F,29,03/05/1998,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2,
1622,0,736,07/09/2017,30/12/2017,114,,Approved,WeareA2B,Standard,medium,small,$175.89,$131.92,16/02/2003,$43.97,M,41,24/05/1974,Help Desk Operator,n/a,High Net Worth,N,No,8,
1623,81,2782,14/02/2017,30/12/2017,319,FALSE,Approved,Norco Bicycles,Standard,medium,small,$586.45,$521.94,10/07/1991,$64.51,F,91,11/05/1988,Tax Accountant,IT,Mass Customer,N,No,12,
1624,53,207,15/03/2017,30/12/2017,290,TRUE,Approved,OHM Cycles,Standard,medium,medium,$795.34,$101.58,09/02/1997,$693.76,F,9,10/08/1994,0,n/a,Mass Customer,N,No,7,
1625,90,2610,09/09/2017,30/12/2017,112,TRUE,Approved,Norco Bicycles,Standard,low,medium,$363.01,$290.41,10/05/2005,$72.60,F,41,30/04/1954,Account Coordinator,IT,Mass Customer,N,No,10,
1626,38,666,04/10/2017,30/12/2017,87,FALSE,Approved,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,09/08/2005,"$1,702.55",F,82,01/11/1983,Social Worker,Health,High Net Worth,N,Yes,15,
1627,20,3156,31/01/2017,30/12/2017,333,FALSE,Approved,Trek Bicycles,Standard,medium,small,"$1,775.81","$1,580.47",05/05/2010,$195.34,M,23,28/09/1976,0,Financial Services,Mass Customer,N,No,4,
1628,9,466,22/05/2017,30/12/2017,222,FALSE,Approved,OHM Cycles,Road,medium,medium,$742.54,$667.40,17/08/2004,$75.14,M,84,27/01/1991,0,Manufacturing,Affluent Customer,N,Yes,2,
1629,78,2160,10/05/2017,30/12/2017,234,FALSE,Approved,Giant Bicycles,Standard,medium,large,"$1,765.30",$709.48,09/09/2003,"$1,055.82",F,64,26/06/1971,Recruiter,Health,Mass Customer,N,Yes,15,
1630,91,1977,31/10/2017,30/12/2017,60,FALSE,Approved,Solex,Standard,medium,medium,$100.35,$75.26,10/09/2003,$25.09,F,28,04/10/1977,0,Manufacturing,Mass Customer,N,Yes,5,
1631,22,3292,04/03/2017,30/12/2017,301,TRUE,Approved,WeareA2B,Standard,medium,medium,$60.34,$45.26,07/05/2011,$15.08,M,71,09/04/1973,Web Designer I,Retail,Affluent Customer,N,Yes,3,
1632,73,2684,17/11/2017,30/12/2017,43,TRUE,Approved,Solex,Standard,medium,medium,"$1,945.43",$333.18,10/10/2014,"$1,612.25",M,96,14/03/1964,Health Coach IV,Health,Mass Customer,N,Yes,12,
1633,7,3169,09/05/2017,30/12/2017,235,FALSE,Approved,Trek Bicycles,Road,low,medium,$980.37,$234.43,07/12/2005,$745.94,M,96,12/01/1964,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes,19,
1634,64,1103,06/02/2017,30/12/2017,327,FALSE,Approved,Giant Bicycles,Standard,high,small,"$1,977.36","$1,759.85",18/05/2012,$217.51,F,76,30/01/1978,Financial Advisor,Financial Services,High Net Worth,N,Yes,20,
1635,15,830,01/05/2017,30/12/2017,243,TRUE,Approved,Norco Bicycles,Standard,low,medium,$958.74,$748.90,07/12/2005,$209.84,M,58,31/05/1981,VP Quality Control,Manufacturing,Affluent Customer,N,No,6,
1636,0,966,17/12/2017,30/12/2017,13,FALSE,Approved,Norco Bicycles,Road,medium,medium,$543.39,$407.54,22/11/2016,$135.85,F,70,05/11/1978,Speech Pathologist,Retail,High Net Worth,N,Yes,5,
1637,35,2094,01/06/2017,30/12/2017,212,FALSE,Approved,Trek Bicycles,Standard,low,medium,"$1,057.51",$154.40,12/07/1994,$903.11,M,15,27/01/1984,Biostatistician IV,n/a,Mass Customer,N,No,16,
1638,13,901,26/07/2017,30/12/2017,157,TRUE,Approved,Solex,Standard,medium,medium,"$1,163.89",$589.27,12/03/2013,$574.62,F,13,27/04/1975,0,Retail,Mass Customer,N,Yes,16,
1639,69,1867,08/04/2017,30/12/2017,266,FALSE,Approved,Giant Bicycles,Road,medium,medium,$792.90,$594.68,02/10/1992,$198.22,F,96,16/04/1986,Senior Developer,n/a,Affluent Customer,N,No,3,
1640,45,307,08/08/2017,30/12/2017,144,FALSE,Approved,Solex,Standard,medium,medium,$441.49,$84.99,12/04/1993,$356.50,M,55,18/08/1984,Clinical Specialist,Health,Affluent Customer,N,Yes,12,
1641,69,98,11/08/2017,30/12/2017,141,FALSE,Approved,Giant Bicycles,Road,medium,medium,$792.90,$594.68,02/10/1992,$198.22,F,19,17/03/1956,Safety Technician IV,Health,Mass Customer,N,No,7,
1642,64,2740,29/08/2017,30/12/2017,123,FALSE,Approved,Trek Bicycles,Standard,medium,large,"$1,469.44",$596.55,24/10/1995,$872.89,F,61,02/02/1963,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12,
1643,90,2867,26/09/2017,30/12/2017,95,FALSE,Approved,Solex,Standard,low,medium,$945.04,$507.58,19/12/1995,$437.46,M,53,19/10/1955,Sales Associate,n/a,High Net Worth,N,No,12,
1644,11,433,11/05/2017,30/12/2017,233,TRUE,Cancelled,Giant Bicycles,Standard,high,medium,"$1,274.93",$764.96,04/08/2007,$509.97,M,94,12/03/1964,Statistician II,Property,Affluent Customer,N,No,15,
1645,23,450,09/10/2017,30/12/2017,82,FALSE,Approved,Norco Bicycles,Mountain,low,small,$688.63,$612.88,10/11/1991,$75.75,F,5,02/04/1975,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,18,
1646,16,523,16/04/2017,30/12/2017,258,TRUE,Approved,Norco Bicycles,Standard,high,small,"$1,661.92","$1,479.11",09/11/1996,$182.81,F,44,24/11/1974,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,16,
1647,3,794,09/08/2017,30/12/2017,143,FALSE,Approved,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,09/08/2005,"$1,702.55",M,99,12/05/1955,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,16,
1648,64,1866,05/10/2017,30/12/2017,86,FALSE,Approved,Trek Bicycles,Standard,medium,large,"$1,469.44",$596.55,22/05/2000,$872.89,M,27,07/10/1992,Marketing Manager,Manufacturing,Mass Customer,N,No,2,
1649,17,1756,25/08/2017,30/12/2017,127,TRUE,Approved,WeareA2B,Touring,medium,large,"$1,362.99",$57.74,20/04/1993,"$1,305.25",F,92,17/12/1976,Junior Executive,n/a,High Net Worth,N,No,7,
1650,36,2322,11/04/2017,30/12/2017,263,TRUE,Approved,Solex,Standard,low,medium,$945.04,$507.58,19/03/2008,$437.46,M,72,24/05/1992,Biostatistician III,Health,Mass Customer,N,Yes,2,
1651,36,2438,01/02/2017,30/12/2017,332,FALSE,Approved,Solex,Standard,low,medium,$945.04,$507.58,19/12/1995,$437.46,F,76,29/01/1983,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4,
1652,76,1396,18/03/2017,30/12/2017,287,TRUE,Approved,WeareA2B,Standard,low,medium,$642.31,$513.85,10/10/2014,$128.46,M,20,07/10/1987,Cost Accountant,Financial Services,Mass Customer,N,No,18,
1653,27,230,02/04/2017,30/12/2017,272,FALSE,Approved,Trek Bicycles,Standard,low,medium,"$1,057.51",$154.40,12/07/1994,$903.11,F,74,24/06/1954,Internal Auditor,Property,High Net Worth,N,No,11,
1655,46,2757,15/06/2017,30/12/2017,198,FALSE,Approved,Solex,Standard,low,medium,"$1,289.85",$74.51,11/12/2007,"$1,215.34",F,65,18/02/1961,0,Financial Services,Affluent Customer,N,No,8,
1656,49,58,23/06/2017,30/12/2017,190,TRUE,Approved,Trek Bicycles,Road,medium,medium,$533.51,$400.13,04/06/2012,$133.38,F,26,04/07/1967,Office Assistant III,Financial Services,Affluent Customer,N,Yes,17,
1657,70,704,11/10/2017,30/12/2017,80,TRUE,Approved,Trek Bicycles,Standard,high,medium,$495.72,$297.43,11/04/2015,$198.29,F,49,08/12/1998,Research Nurse,Health,Mass Customer,N,No,4,
1658,95,1201,26/02/2017,30/12/2017,307,FALSE,Approved,Giant Bicycles,Standard,medium,large,$569.56,$528.43,10/09/2003,$41.13,F,42,28/11/1955,0,Manufacturing,Mass Customer,N,No,10,
1659,76,2869,29/04/2017,30/12/2017,245,FALSE,Approved,WeareA2B,Standard,low,medium,$642.31,$513.85,10/10/2014,$128.46,F,19,16/01/2001,0,Manufacturing,Affluent Customer,N,No,2,
1660,40,2907,03/06/2017,30/12/2017,210,FALSE,Approved,Trek Bicycles,Road,medium,large,"$1,894.19",$598.76,21/07/2003,"$1,295.43",M,89,15/01/1977,Senior Financial Analyst,Financial Services,High Net Worth,N,No,8,
1661,61,1713,07/09/2017,30/12/2017,114,FALSE,Approved,Norco Bicycles,Standard,medium,small,$586.45,$521.94,10/07/1991,$64.51,F,89,08/11/1988,Teacher,Retail,High Net Worth,N,Yes,21,
1662,41,1396,14/02/2017,30/12/2017,319,TRUE,Approved,Solex,Road,medium,medium,$416.98,$312.74,10/05/1997,$104.24,M,20,07/10/1987,Cost Accountant,Financial Services,Mass Customer,N,No,18,
1663,14,500,20/01/2017,30/12/2017,344,FALSE,Approved,Trek Bicycles,Standard,medium,small,"$1,386.84","$1,234.29",06/05/1991,$152.55,M,19,11/04/1992,Recruiting Manager,Retail,Affluent Customer,N,Yes,10,
1664,95,471,02/11/2017,30/12/2017,58,FALSE,Approved,Giant Bicycles,Standard,medium,large,$569.56,$528.43,10/09/2003,$41.13,F,82,01/01/1956,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14,
1665,0,1024,08/07/2017,30/12/2017,175,TRUE,Approved,Norco Bicycles,Road,medium,medium,$543.39,$407.54,11/10/1992,$135.85,F,17,05/06/1992,Social Worker,Health,High Net Worth,N,Yes,2,
1666,18,883,27/01/2017,30/12/2017,337,FALSE,Approved,Solex,Standard,medium,medium,$575.27,$431.45,08/03/2009,$143.82,U,73,00/01/1900,Recruiter,IT,Mass Customer,N,Yes,0,
1667,5,153,30/06/2017,30/12/2017,183,FALSE,Approved,Trek Bicycles,Mountain,low,medium,$574.64,$459.71,07/02/2003,$114.93,F,73,28/07/1977,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12,
1668,18,1332,17/03/2017,30/12/2017,288,TRUE,Approved,Solex,Standard,medium,medium,$575.27,$431.45,04/02/2016,$143.82,M,87,01/05/1978,Technical Writer,n/a,Mass Customer,N,Yes,12,
1669,58,193,04/07/2017,30/12/2017,179,TRUE,Approved,OHM Cycles,Standard,medium,medium,$912.52,$141.40,10/08/1994,$771.12,M,13,22/07/1964,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,12,
1670,29,1820,29/05/2017,30/12/2017,215,TRUE,Approved,Norco Bicycles,Road,medium,medium,$543.39,$407.54,22/11/2016,$135.85,M,12,02/04/1996,Software Engineer II,IT,Affluent Customer,N,No,5,
